trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",35,0,-62.16855563540528,"{0: 25, 1: 7, 2: 2, 3: 0, 4: 1}",0
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",25,0,-62.957159408334675,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",1
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",20,0,-96.04927148689748,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",25,3,-114.57428768411107,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 2}",1
189,False,"{'a': 0.002, 'e': 0.686602333042301}",20,14,8.56990234770135,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",25,0,-172.13098895965842,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",30,0,-134.54690138938886,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",30,16,10.958198632707832,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",20,0,-36.08897396902067,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
194,False,"{'a': 0.002, 'e': 0.679770525680321}",25,0,-44.45895080872256,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
195,False,"{'a': 0.002, 'e': 0.678412343264104}",30,0,-57.75102125309733,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",30,0,-108.70698904176629,"{0: 18, 1: 4, 2: 7, 3: 0, 4: 1}",0
197,False,"{'a': 0.002, 'e': 0.675704113960626}",25,19,8.410437663063796,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",20,0,-34.094424667396105,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",20,0,-56.114788434525394,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",20,0,-78.31053357033167,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",20,9,-44.01079814783247,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",30,0,-182.95124293533266,"{0: 22, 1: 0, 2: 3, 3: 1, 4: 4}",0
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",30,0,-130.81333832556496,"{0: 18, 1: 3, 2: 6, 3: 2, 4: 1}",0
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",30,18,-61.329243686309546,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 1}",1
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",25,3,-204.0046537581113,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 4}",1
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",25,0,-130.38718832970926,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",20,0,-114.05779221664626,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",25,0,-60.71669310926684,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
209,False,"{'a': 0.002, 'e': 0.659680270484389}",30,0,-160.70511893449637,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",25,0,-194.70494860402601,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 4}",0
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",20,0,-123.29663076785272,"{0: 9, 1: 1, 2: 9, 3: 0, 4: 1}",0
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",20,1,-37.05942889634807,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 0}",1
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",20,4,-8.767194383173903,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",25,0,-22.56698960190387,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
215,False,"{'a': 0.002, 'e': 0.651811414798732}",20,0,-78.43333206643018,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",20,4,-8.21347745326321,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",30,0,-45.793909557175574,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",25,0,-32.99495046040975,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",20,6,-53.18577329884405,"{0: 8, 1: 0, 2: 6, 3: 0, 4: 0}",1
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",20,0,-69.08446728314175,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",25,5,-163.09799853992882,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",1
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",25,1,-52.526767147765874,"{0: 17, 1: 5, 2: 1, 3: 0, 4: 1}",1
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",20,0,-44.01529180430688,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",20,0,-41.93308469538182,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",20,7,5.563066437046709,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",20,1,-23.557957104354216,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
227,False,"{'a': 0.002, 'e': 0.6363541697250871}",30,10,-37.392153019461226,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",1
228,False,"{'a': 0.002, 'e': 0.6350827332459281}",20,7,-43.48299462505711,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
229,False,"{'a': 0.002, 'e': 0.633813837098549}",25,0,-86.58681429296607,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
230,False,"{'a': 0.002, 'e': 0.6325474762073634}",25,0,-39.188465731479546,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
231,False,"{'a': 0.002, 'e': 0.631283645506926}",25,15,8.76886778097895,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.002, 'e': 0.6300223399419123}",20,7,-33.57334431568737,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
233,False,"{'a': 0.002, 'e': 0.6287635544670984}",30,17,-44.854906830321184,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
234,False,"{'a': 0.002, 'e': 0.6275072840473407}",20,2,-33.57798339385206,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 0}",1
235,False,"{'a': 0.002, 'e': 0.6262535236575559}",25,11,-23.383346085125638,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
236,False,"{'a': 0.002, 'e': 0.6250022682827008}",20,9,-4.201095138458129,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
237,False,"{'a': 0.002, 'e': 0.623753512917752}",25,5,-20.864259731941598,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
238,False,"{'a': 0.002, 'e': 0.6225072525676867}",20,11,-10.841301492009045,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
239,False,"{'a': 0.002, 'e': 0.6212634822474616}",20,10,-43.741598389458865,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
240,False,"{'a': 0.002, 'e': 0.6200221969819939}",25,2,-247.0000388260288,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 5}",1
241,False,"{'a': 0.002, 'e': 0.6187833918061408}",20,0,-22.861703058603457,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
242,False,"{'a': 0.002, 'e': 0.61754706176468}",20,6,-84.71876005927842,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
243,False,"{'a': 0.002, 'e': 0.6163132019122897}",20,3,4.803044188659703,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.002, 'e': 0.6150818073135287}",20,0,-79.98779949572865,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
245,False,"{'a': 0.002, 'e': 0.6138528730428171}",30,3,-61.409981462781325,"{0: 19, 1: 3, 2: 4, 3: 0, 4: 1}",1
246,False,"{'a': 0.002, 'e': 0.6126263941844161}",20,0,-82.59786523537664,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
247,False,"{'a': 0.002, 'e': 0.6114023658324087}",30,17,-36.32046515776609,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
248,False,"{'a': 0.002, 'e': 0.6101807830906798}",25,19,9.842280515548222,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.002, 'e': 0.6089616410728969}",25,18,-30.793367514223245,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
250,False,"{'a': 0.002, 'e': 0.6077449349024902}",20,7,-20.625166319099392,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
251,False,"{'a': 0.002, 'e': 0.6065306597126334}",25,0,-79.2043443479686,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
252,False,"{'a': 0.002, 'e': 0.6053188106462243}",25,2,-101.26763558996794,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 1}",1
253,False,"{'a': 0.002, 'e': 0.6041093828558647}",20,0,-16.39888329589512,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
254,False,"{'a': 0.002, 'e': 0.6029023715038421}",25,9,-24.915661960710466,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 0}",1
255,False,"{'a': 0.002, 'e': 0.6016977717621094}",25,12,-23.04479762827943,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
256,False,"{'a': 0.002, 'e': 0.6004955788122659}",20,0,-50.30751035095207,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
257,False,"{'a': 0.002, 'e': 0.5992957878455384}",25,0,-45.847984510867555,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
258,False,"{'a': 0.002, 'e': 0.5980983940627613}",20,14,-12.241904384290658,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
259,False,"{'a': 0.002, 'e': 0.596903392674358}",20,5,-58.599600572652704,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
260,False,"{'a': 0.002, 'e': 0.5957107789003212}",25,0,-141.62951253073567,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
261,False,"{'a': 0.002, 'e': 0.5945205479701944}",30,17,13.56357362703912,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
262,False,"{'a': 0.002, 'e': 0.593332695123052}",20,8,21.04974602096025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.002, 'e': 0.5921472156074813}",20,0,-123.61398117411119,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
264,False,"{'a': 0.002, 'e': 0.5909641046815626}",20,0,-43.70713046913992,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 1}",0
265,False,"{'a': 0.002, 'e': 0.5897833576128504}",20,15,0.7755348750306676,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.002, 'e': 0.5886049696783552}",20,9,-43.65338816333205,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
267,False,"{'a': 0.002, 'e': 0.5874289361645234}",30,0,-38.60081019599204,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",1
268,False,"{'a': 0.002, 'e': 0.5862552523672196}",25,0,-23.583035659596472,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
269,False,"{'a': 0.002, 'e': 0.5850839135917069}",20,5,-43.15926208426965,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
270,False,"{'a': 0.002, 'e': 0.5839149151526287}",30,10,-48.25471537684355,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
271,False,"{'a': 0.002, 'e': 0.5827482523739896}",20,3,-4.039352921167659,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
272,False,"{'a': 0.002, 'e': 0.5815839205891371}",25,8,10.7710830166433,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.002, 'e': 0.5804219151407424}",25,0,-152.95809936120017,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
274,False,"{'a': 0.002, 'e': 0.579262231380782}",30,13,-33.36979665568203,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 0}",1
275,False,"{'a': 0.002, 'e': 0.5781048646705196}",20,0,-12.99763835440341,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
276,False,"{'a': 0.002, 'e': 0.5769498103804866}",25,0,-53.243121725228406,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
277,False,"{'a': 0.002, 'e': 0.5757970638904645}",25,5,6.54363824498052,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.002, 'e': 0.5746466205894657}",20,0,0.3539819761374112,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
279,False,"{'a': 0.002, 'e': 0.5734984758757153}",25,0,-155.52947896636877,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 4}",0
280,False,"{'a': 0.002, 'e': 0.5723526251566332}",20,0,-14.230413750537961,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
281,False,"{'a': 0.002, 'e': 0.5712090638488149}",20,0,-105.65732064708239,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",1
282,False,"{'a': 0.002, 'e': 0.5700677873780134}",25,5,-84.07134952610087,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",1
283,False,"{'a': 0.002, 'e': 0.5689287911791218}",30,16,2.0756556255390626,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
284,False,"{'a': 0.002, 'e': 0.5677920706961532}",20,9,-13.382644881250497,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
285,False,"{'a': 0.002, 'e': 0.5666576213822246}",20,14,10.957163433765821,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.002, 'e': 0.5655254386995371}",20,11,-25.88154050255969,"{0: 4, 1: 3, 2: 2, 3: 0, 4: 0}",1
287,False,"{'a': 0.002, 'e': 0.5643955181193583}",25,0,-92.21382693091337,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
288,False,"{'a': 0.002, 'e': 0.5632678551220046}",20,0,-48.82656631828405,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
289,False,"{'a': 0.002, 'e': 0.5621424451968224}",25,11,-10.763714590584256,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
290,False,"{'a': 0.002, 'e': 0.5610192838421706}",20,12,-9.834244853200564,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
291,False,"{'a': 0.002, 'e': 0.559898366565402}",25,0,-37.92558038139375,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
292,False,"{'a': 0.002, 'e': 0.5587796888828463}",20,0,-79.78210330315696,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
293,False,"{'a': 0.002, 'e': 0.5576632463197913}",25,0,-2.6055927994529986,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",0
294,False,"{'a': 0.002, 'e': 0.5565490344104649}",25,0,1.453161170402013,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
295,False,"{'a': 0.002, 'e': 0.5554370486980182}",20,7,3.941024229383105,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
296,False,"{'a': 0.002, 'e': 0.5543272847345071}",20,13,15.067860466042717,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.002, 'e': 0.5532197380808739}",35,4,-110.87911509601774,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 2}",1
298,False,"{'a': 0.002, 'e': 0.5521144043069306}",25,0,-76.88230373601415,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
299,False,"{'a': 0.002, 'e': 0.5510112789913407}",20,0,-35.14759451674598,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
300,False,"{'a': 0.002, 'e': 0.5499103577216016}",20,0,-10.045954126506054,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
301,False,"{'a': 0.002, 'e': 0.5488116360940264}",20,10,-8.049788476873868,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
302,False,"{'a': 0.002, 'e': 0.5477151097137275}",30,19,3.940257042470547,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
303,False,"{'a': 0.002, 'e': 0.5466207741945976}",20,3,3.4121254595472683,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
304,False,"{'a': 0.002, 'e': 0.5455286251592933}",25,13,11.027093201800113,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.002, 'e': 0.5444386582392171}",25,0,-74.16924694791764,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
306,False,"{'a': 0.002, 'e': 0.5433508690744998}",30,13,13.894571434527746,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
307,False,"{'a': 0.002, 'e': 0.5422652533139832}",20,0,-75.87553689540393,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
308,False,"{'a': 0.002, 'e': 0.5411818066152029}",25,12,17.998312831342975,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
309,False,"{'a': 0.002, 'e': 0.5401005246443706}",20,0,-141.39888454460566,"{0: 13, 1: 0, 2: 2, 3: 3, 4: 2}",0
310,False,"{'a': 0.002, 'e': 0.539021403076357}",30,3,1.3787747409406883,"{0: 22, 1: 4, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.002, 'e': 0.5379444375946745}",20,0,-20.837493666683947,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
312,False,"{'a': 0.002, 'e': 0.5368696238914595}",20,8,-44.18338980017906,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
313,False,"{'a': 0.002, 'e': 0.535796957667456}",25,15,6.428638005721913,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
314,False,"{'a': 0.002, 'e': 0.5347264346319975}",25,8,-42.107417122589766,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
315,False,"{'a': 0.002, 'e': 0.5336580505029906}",25,0,-99.89637998103333,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",1
316,False,"{'a': 0.002, 'e': 0.5325918010068972}",30,0,-10.794331123861394,"{0: 26, 1: 2, 2: 0, 3: 2, 4: 0}",0
317,False,"{'a': 0.002, 'e': 0.5315276818787179}",20,12,-29.887802014196357,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
318,False,"{'a': 0.002, 'e': 0.5304656888619749}",20,2,-14.65539991380403,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 0}",1
319,False,"{'a': 0.002, 'e': 0.5294058177086945}",20,5,13.748411579587819,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
320,False,"{'a': 0.002, 'e': 0.528348064179391}",20,0,8.744958651746858,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
321,False,"{'a': 0.002, 'e': 0.5272924240430485}",20,0,-61.513493404175144,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
322,False,"{'a': 0.002, 'e': 0.5262388930771054}",20,8,-74.92395701870572,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 1}",1
323,False,"{'a': 0.002, 'e': 0.5251874670674361}",30,21,17.632729977129497,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.002, 'e': 0.5241381418083354}",20,0,-57.626088090429434,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
325,False,"{'a': 0.002, 'e': 0.5230909131025008}",25,11,-11.877741827854459,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
326,False,"{'a': 0.002, 'e': 0.522045776761016}",25,3,-48.44268416741055,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 0}",1
327,False,"{'a': 0.002, 'e': 0.5210027286033344}",30,4,-36.075557378238,"{0: 20, 1: 3, 2: 1, 3: 2, 4: 0}",1
328,False,"{'a': 0.002, 'e': 0.5199617644572618}",20,0,-59.83583621437555,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
329,False,"{'a': 0.002, 'e': 0.5189228801589404}",30,0,-80.7610538026735,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
330,False,"{'a': 0.002, 'e': 0.5178860715528314}",25,14,-9.712719497410202,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
331,False,"{'a': 0.002, 'e': 0.5168513344916992}",20,0,-46.56406313301163,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
332,False,"{'a': 0.002, 'e': 0.5158186648365941}",30,14,-70.1938087165892,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 1}",1
333,False,"{'a': 0.002, 'e': 0.5147880584568362}",25,15,7.2572096064857945,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.002, 'e': 0.5137595112299983}",20,0,7.691228789442407,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
335,False,"{'a': 0.002, 'e': 0.5127330190418905}",20,8,-11.26082684265916,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
336,False,"{'a': 0.002, 'e': 0.5117085777865424}",25,2,-13.543299389543288,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 0}",1
337,False,"{'a': 0.002, 'e': 0.5106861833661879}",20,0,-0.9851655328345138,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
338,False,"{'a': 0.002, 'e': 0.5096658316912476}",35,8,-135.8901881534983,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 2}",1
339,False,"{'a': 0.002, 'e': 0.5086475186803137}",25,0,-124.7593255614505,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
340,False,"{'a': 0.002, 'e': 0.5076312402601327}",20,0,-17.22256530519707,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
341,False,"{'a': 0.002, 'e': 0.5066169923655895}",35,0,-96.6734107564851,"{0: 27, 1: 2, 2: 4, 3: 0, 4: 2}",0
342,False,"{'a': 0.002, 'e': 0.5056047709396915}",25,11,-38.140053119827556,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
343,False,"{'a': 0.002, 'e': 0.5045945719335512}",20,0,-42.004960926042,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
344,False,"{'a': 0.002, 'e': 0.5035863913063714}",25,11,-9.954235767045267,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
345,False,"{'a': 0.002, 'e': 0.5025802250254283}",25,0,-67.76685611460768,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
346,False,"{'a': 0.002, 'e': 0.5015760690660555}",25,6,-74.08939645964911,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 2}",1
347,False,"{'a': 0.002, 'e': 0.5005739194116277}",25,0,-52.25410333819977,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",1
348,False,"{'a': 0.002, 'e': 0.4995737720535449}",25,11,23.736290100905315,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.002, 'e': 0.4985756229912165}",25,13,-1.1267255632697686,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
350,False,"{'a': 0.002, 'e': 0.4975794682320448}",25,16,-2.7919210147364995,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
351,False,"{'a': 0.002, 'e': 0.49658530379140947}",30,0,-98.92721123304273,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 1}",0
352,False,"{'a': 0.002, 'e': 0.4955931256926514}",20,0,-38.09880216246599,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
353,False,"{'a': 0.002, 'e': 0.494602929967057}",20,1,-14.348929799656993,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 0}",1
354,False,"{'a': 0.002, 'e': 0.4936147126538418}",20,16,5.558112327182239,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.002, 'e': 0.49262846980013547}",20,8,-48.078377597452956,"{0: 6, 1: 2, 2: 3, 3: 1, 4: 0}",1
356,False,"{'a': 0.002, 'e': 0.4916441974609651}",20,10,-11.014542519404982,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
357,False,"{'a': 0.002, 'e': 0.4906618916992401}",25,0,-51.37495298593578,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
358,False,"{'a': 0.002, 'e': 0.4896815485857362}",25,8,-64.19857554155833,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 1}",1
359,False,"{'a': 0.002, 'e': 0.4887031641990795}",20,0,-134.16597149960666,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",0
360,False,"{'a': 0.002, 'e': 0.4877267346257312}",20,5,-12.795441111780562,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
361,False,"{'a': 0.002, 'e': 0.4867522559599717}",25,4,-63.53939167138954,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 1}",1
362,False,"{'a': 0.002, 'e': 0.485779724303885}",20,9,-48.87984680989351,"{0: 6, 1: 0, 2: 4, 3: 1, 4: 0}",1
363,False,"{'a': 0.002, 'e': 0.48480913576734325}",25,7,-48.544781119283236,"{0: 12, 1: 4, 2: 1, 3: 0, 4: 1}",1
364,False,"{'a': 0.002, 'e': 0.483840486467991}",20,0,-10.167781319112514,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
365,False,"{'a': 0.002, 'e': 0.48287377253122976}",30,4,-43.81139991920884,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 2}",1
366,False,"{'a': 0.002, 'e': 0.48190899009020244}",20,0,11.304968976501177,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
367,False,"{'a': 0.002, 'e': 0.480946135285778}",20,8,-71.75985721620603,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 2}",1
368,False,"{'a': 0.002, 'e': 0.479985204266536}",30,0,-156.50004977195755,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 4}",0
